fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-18,13:45,Monza vs Sassuolo,,,Visita goles +1.5,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY:OVER_1_5,63.7%,0.636800,1.57,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,79.68,79.678000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,63.6%,0.635900,1.57,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,66.59,66.589000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,DNB visita,DRAW_NO_BET AWAY,DRAW_NO_BET:AWAY,63.5%,0.634700,1.57,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,108.47,108.474000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,63.2%,0.632100,1.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,79.21,79.210000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,62.9%,0.628800,1.59,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,78.88,78.884000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,61.5%,0.615200,1.63,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,64.52,64.518000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,CORNERS_TOTALS:UNDER_9_5,60.9%,0.609300,1.64,,,,,,1.55,-0.06,-0.055600,-0.09,0.94,Sin cuota/EV,EV negativo Betano,Solo modelo,6,98.04,98.043000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,60.3%,0.602800,1.66,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,63.28,63.281000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,CARDS_TOTALS:OVER_2_5,57.7%,0.576800,1.73,,,,,,1.37,-0.21,-0.209800,-0.36,0.79,Sin cuota/EV,EV negativo Betano,Solo modelo,3,70.32,70.324000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local corners -4.5,CORNERS_HOME UNDER.4.5,CORNERS_HOME:UNDER_4_5,56.4%,0.564000,1.77,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.40,72.397000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,54.7%,0.547100,1.83,2.62,0.43,0.433300,0.79,1.43,2.72,0.49,0.488100,0.89,1.49,EV positivo,EV positivo Betano,Valor,5,105.31,105.315000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,53.2%,0.532100,1.88,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,69.21,69.210000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Goles +3.5,TOTALS OVER.3.5,TOTALS:OVER_3_5,52.3%,0.523300,1.91,10.00,4.23,4.233100,8.09,5.23,3.00,0.57,0.569900,1.09,1.57,EV positivo,EV positivo Betano,Valor,1,88.45,88.449000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,52.2%,0.522200,1.92,,,,,,1.82,-0.05,-0.049600,-0.10,0.95,Sin cuota/EV,EV negativo Betano,Solo modelo,6,89.43,89.428000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,51.9%,0.518700,1.93,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,67.88,67.875000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Gana visita,1X2 AWAY,1X2:AWAY,50.4%,0.503800,1.99,2.45,0.23,0.234300,0.47,1.23,2.40,0.21,0.209100,0.41,1.21,EV positivo,EV positivo Betano,Valor,7,102.94,102.942000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,50.4%,0.503600,1.99,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,53.36,53.356000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local tarjetas +1.5,CARDS_HOME OVER.1.5,CARDS_HOME:OVER_1_5,49.6%,0.496400,2.01,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,52.64,52.644000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,49.6%,0.496200,2.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,94.62,94.621000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local goles +1.5,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME:OVER_1_5,48.1%,0.481300,2.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,64.12,64.125000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,47.8%,0.477800,2.09,,,,,,1.93,-0.08,-0.077800,-0.16,0.92,Sin cuota/EV,EV negativo Betano,Solo modelo,6,84.53,84.533000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Goles -3.5,TOTALS UNDER.3.5,TOTALS:UNDER_3_5,47.7%,0.476700,2.10,1.05,-0.50,-0.499500,-1.05,0.50,1.40,-0.33,-0.332600,-0.70,0.67,EV negativo,EV negativo Betano,Evitar,10,72.36,72.356000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita corners +4.5,CORNERS_AWAY OVER.4.5,CORNERS_AWAY:OVER_4_5,46.8%,0.467900,2.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,62.79,62.790000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,45.3%,0.452900,2.21,1.44,-0.35,-0.347800,-0.77,0.65,1.45,-0.34,-0.343300,-0.76,0.66,EV negativo,EV negativo Betano,Evitar,5,47.54,47.542000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,43.6%,0.436000,2.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,59.60,59.603000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,CARDS_TOTALS:UNDER_2_5,42.3%,0.423200,2.36,,,,,,2.92,0.24,0.235700,0.56,1.24,Sin cuota/EV,EV positivo Betano,Solo modelo,3,62.09,62.090000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,39.7%,0.397200,2.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,42.72,42.719000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Corners total +9.5,CORNERS_TOTALS OVER.9.5,CORNERS_TOTALS:OVER_9_5,39.1%,0.390700,2.56,,,,,,2.37,-0.07,-0.074000,-0.19,0.93,Sin cuota/EV,EV negativo Betano,Solo modelo,6,75.88,75.883000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
