fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-19,06:30,Tottenham vs Aston Villa,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,85.7%,0.857100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.71,88.712000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,85.1%,0.850600,1.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.06,88.056000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,83.1%,0.831100,1.20,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,99.11,99.105000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,Betano,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,82.7%,0.826600,1.21,,,,,,1.42,0.17,0.173800,0.21,1.17,Sin cuota/EV,EV positivo Betano,Solo modelo,4,109.44,109.445000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,82.7%,0.826600,1.21,1.50,0.24,0.240000,0.29,1.24,1.53,0.26,0.264700,0.32,1.26,EV positivo,EV positivo Betano,Valor,5,126.22,126.218000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,81.5%,0.815300,1.23,,,,,,1.80,0.47,0.467500,0.57,1.47,Sin cuota/EV,EV positivo Betano,Solo modelo,3,105.01,105.006000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL:UNDER_8_5,79.2%,0.791600,1.26,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,82.16,82.157000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Local corners -6.5,CORNERS_HOME UNDER.6.5,CORNERS_HOME:UNDER_6_5,76.2%,0.762200,1.31,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.22,92.218000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,William Hill,Betano,Goles -2.5,TOTALS UNDER.2.5,TOTALS:UNDER_2_5,75.8%,0.758500,1.32,1.20,-0.09,-0.089700,-0.12,0.91,2.02,0.53,0.532200,0.70,1.53,EV negativo,EV positivo Betano,Evitar,8,115.75,115.754000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,75.6%,0.756000,1.32,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,91.60,91.598000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,Betano,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,75.2%,0.752000,1.33,,,,,,1.45,0.09,0.090400,0.12,1.09,Sin cuota/EV,EV positivo Betano,Solo modelo,6,114.64,114.645000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,73.6%,0.735800,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.58,76.576000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,73.5%,0.735000,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,89.50,89.497000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,73.3%,0.732700,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.27,76.268000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,73.1%,0.731300,1.37,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,103.13,103.134000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,72.4%,0.723800,1.38,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,117.38,117.380000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,70.3%,0.702900,1.42,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,86.29,86.293000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,William Hill,Betano,BTTS no,BTTS NO,BTTS:NO,67.7%,0.677400,1.48,1.22,-0.17,-0.173500,-0.26,0.83,2.15,0.46,0.456400,0.67,1.46,EV negativo,EV positivo Betano,Evitar,8,100.92,100.923000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,67.7%,0.676700,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.67,70.668000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL:UNDER_7_5,67.3%,0.672800,1.49,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.28,70.276000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,66.1%,0.661300,1.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,111.13,111.132000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,,Visita corners +3.5,CORNERS_AWAY OVER.3.5,CORNERS_AWAY:OVER_3_5,65.8%,0.657700,1.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,81.77,81.770000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,Betano,Tarjetas total -3.5,CARDS_TOTALS UNDER.3.5,CARDS_TOTALS:UNDER_3_5,64.7%,0.647200,1.54,,,,,,2.50,0.62,0.618000,0.95,1.62,Sin cuota/EV,EV positivo Betano,Solo modelo,3,90.61,90.611000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
2026-09-19,06:30,Tottenham vs Aston Villa,,Betano,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,64.5%,0.645300,1.55,,,,,,1.75,0.13,0.129300,0.20,1.13,Sin cuota/EV,EV positivo Betano,Solo modelo,6,104.60,104.602000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/tottenham-hotspur-aston-villa/92004647/,torneo actual,torneo actual,4,0.0,5.0,2026-09-12 · Premier League · Tottenham 0-0 Everton (E); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Tottenham 0-2 Newcastle (P); 2026-08-22 · Premier League · Brentford 3-0 Tottenham (P),torneo actual,4,1.0,7.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (P); 2026-09-05 · Premier League · Hull City 0-0 Aston Villa (E); 2026-08-31 · Premier League · Aston Villa 0-1 Arsenal (P); 2026-08-23 · Premier League · Brighton 4-0 Aston Villa (P)
