fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,16.8%,0.168200,5.94,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,15.82,15.824000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,16.8%,0.167500,5.97,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,28.75,28.745000,,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,15.4%,0.154300,6.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,27.43,27.428000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,14.8%,0.147700,6.77,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,13.77,13.772000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Visita corners +6.5,CORNERS_AWAY OVER.6.5,CORNERS_AWAY:OVER_6_5,14.4%,0.144200,6.93,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,26.42,26.421000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,14.3%,0.142900,7.00,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,13.29,13.288000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,CARDS_AWAY:UNDER_0_5,13.5%,0.135300,7.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,12.53,12.534000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Visita goles +2.5,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY:OVER_2_5,13.2%,0.131500,7.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,25.15,25.152000,,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,CARDS_TOTALS:UNDER_2_5,12.5%,0.124700,8.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,16.46,16.465000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Corners total +10.5,CORNERS_TOTALS OVER.10.5,CORNERS_TOTALS:OVER_10_5,10.7%,0.106700,9.37,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,36.67,36.670000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,7.0%,0.069900,14.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,5.99,5.992000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
2026-09-23,14:00,Turks and Caicos Islands vs Montserrat,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,6.6%,0.066200,15.10,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,18.62,18.621000,,Betano no expuesto,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,6.0,19.0,2025-08-13 · Friendlies · US Virgin Islands 1-1 Turks and Caicos Islands (E); 2024-10-15 · CONCACAF Nations League · Belize 3-0 Turks and Caicos Islands (P); 2024-10-12 · CONCACAF Nations League · Turks and Caicos Islands 2-1 Anguilla (G); 2024-09-07 · CONCACAF Nations League · Turks and Caicos Islands 0-4 Belize (P); 2024-09-04 · CONCACAF Nations League · Anguilla 2-0 Turks and Caicos Islands (P); 2024-03-26 · World Cup - Qualification CONCACAF · Turks and Caicos Islands 1-1 Anguilla (E); 2024-03-22 · World Cup - Qualification CONCACAF · Anguilla 0-0 Turks and Caicos Islands (E); 2023-11-20 · CONCACAF Nations League · Dominica 2-0 Turks and Caicos Islands (P); 2023-10-16 · CONCACAF Nations League · Turks and Caicos Islands 2-2 British Virgin Islands (E); 2023-09-12 · CONCACAF Nations League · Turks and Caicos Islands 0-3 Dominica (P),fallback ultimos partidos,10,6.0,20.0,2025-06-10 · World Cup - Qualification CONCACAF · Guyana 3-0 Montserrat (P); 2025-06-04 · World Cup - Qualification CONCACAF · Montserrat 1-0 Belize (G); 2024-11-17 · CONCACAF Nations League · El Salvador 1-0 Montserrat (P); 2024-11-14 · CONCACAF Nations League · Montserrat 1-2 St. Vincent / Grenadines (P); 2024-10-13 · CONCACAF Nations League · Montserrat 0-1 Bonaire (P); 2024-10-10 · CONCACAF Nations League · Bonaire 0-1 Montserrat (G); 2024-09-08 · CONCACAF Nations League · St. Vincent / Grenadines 2-0 Montserrat (P); 2024-09-05 · CONCACAF Nations League · Montserrat 1-4 El Salvador (P); 2024-06-09 · World Cup - Qualification CONCACAF · Montserrat 1-3 Panama (P); 2024-06-05 · World Cup - Qualification CONCACAF · Nicaragua 4-1 Montserrat (P)
