fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-07-07,11:00,Argentina vs Egypt,10Bet,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,38.5%,0.385000,3.80,0.46,0.463000,EV positivo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,37.9%,0.378700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_AWAY UNDER.0.5,TEAM_TOTAL_AWAY UNDER.0.5,36.8%,0.368000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Goles +3.5,TOTALS OVER.3.5,34.8%,0.348100,3.50,0.22,0.218200,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,32.3%,0.323300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME OVER.2.5,31.8%,0.317700,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local corners +3.5,CORNERS_HOME OVER.3.5,31.6%,0.315500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,29.8%,0.298200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,27.9%,0.278600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Corners total +8.5,CORNERS_TOTALS OVER.8.5,27.1%,0.270900,1.95,-0.47,-0.471700,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,27.1%,0.270900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY OVER.1.5,26.4%,0.264200,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,26.4%,0.263600,1.25,-0.67,-0.670600,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita corners +5.5,CORNERS_AWAY OVER.5.5,24.1%,0.241400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,23.9%,0.238600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,DNB visita,DRAW_NO_BET AWAY,23.5%,0.235300,4.75,0.12,0.117600,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-07,11:00,Argentina vs Egypt,10Bet,1X2 DRAW,1X2 DRAW,21.4%,0.213600,1.73,-0.63,-0.630400,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Goles -1.5,TOTALS UNDER.1.5,20.2%,0.202400,1.65,-0.67,-0.666100,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
